YEAR,SEX,AGE,EDUC,SPEDUC,PAEDUC,MAEDUC,WGSTAT,SPINCMR,WGWKHR,WGUNN,WGNOEMP,RINCOME,KIDNUM10,CULTBIAS5,INDLIMIT,LEISUREI,DINNER,BLOODTYP,LOTR3
2014,2,18,3,-1,3,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,1,61,4,2,1,0,-1,2,-1,-1,-1,21,3,-1,-1,-1,-1,-1,-1
2014,2,33,4,6,1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
2014,2,77,1,2,0,0,-1,2,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1
2014,1,23,5,-1,5,5,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,2,55,3,3,3,1,-1,2,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,2,36,3,3,5,4,1,1,40,2,3,4,1,-1,-1,-1,-1,-1,-1
2014,1,66,5,2,8,0,-1,2,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
2014,1,72,5,2,0,0,3,2,4,2,3,2,5,-1,-1,-1,-1,-1,-1
2014,2,79,1,-1,0,0,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
2014,2,88,0,0,0,0,-1,2,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1
2014,2,71,3,-1,0,0,-1,-1,-1,-1,-1,5,4,-1,-1,-1,-1,-1,-1
2014,2,69,1,1,0,0,-1,1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1
2014,1,85,5,1,0,0,-1,2,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1
2014,2,70,0,0,0,0,-1,2,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1
2014,2,61,1,-1,0,0,2,-1,42,2,2,2,4,-1,-1,-1,-1,-1,-1
2014,1,62,4,3,5,1,-1,2,-1,-1,-1,21,2,-1,-1,-1,-1,-1,-1
2014,2,76,0,0,0,0,-1,2,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1
2014,1,72,1,1,1,1,-1,1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1
2014,1,63,3,2,1,1,-1,1,-1,-1,-1,3,2,-1,-1,-1,-1,-1,-1
2014,1,80,1,1,8,0,-1,2,-1,-1,-1,1,4,-1,-1,-1,-1,-1,-1
2014,2,80,0,0,0,0,-1,2,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1
2014,1,51,3,-1,1,2,1,-1,40,2,4,6,0,-1,-1,-1,-1,-1,-1
2014,1,70,1,1,8,8,-1,1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1
2014,2,63,2,3,0,0,1,1,11,2,1,1,3,-1,-1,-1,-1,-1,-1
2014,1,65,1,1,1,1,-1,1,-1,-1,-1,3,2,-1,-1,-1,-1,-1,-1
2014,1,79,3,1,0,0,-1,2,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1
2014,2,53,1,2,1,1,-1,1,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1
2014,2,80,1,1,0,0,-1,1,-1,-1,-1,5,7,-1,-1,-1,-1,-1,-1
2014,2,67,0,-1,0,0,2,-1,40,2,2,2,2,-1,-1,-1,-1,-1,-1
2014,2,73,1,1,1,2,-1,1,-1,-1,-1,1,4,-1,-1,-1,-1,-1,-1
2014,2,40,5,4,2,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
2014,2,37,3,5,3,1,-1,1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
2014,1,42,5,5,3,2,-1,2,-1,-1,-1,7,2,-1,-1,-1,-1,-1,-1
2014,1,59,2,2,1,1,-1,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,1,54,3,3,0,0,-1,2,-1,-1,-1,9,2,-1,-1,-1,-1,-1,-1
2014,1,48,3,2,1,1,1,2,45,2,4,8,2,-1,-1,-1,-1,-1,-1
2014,2,40,6,5,2,2,1,1,45,2,5,11,2,-1,-1,-1,-1,-1,-1
2014,2,31,4,4,3,3,-1,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,1,39,3,3,2,3,1,2,40,1,9,11,2,-1,-1,-1,-1,-1,-1
2014,2,42,5,5,5,3,2,1,24,2,8,7,1,-1,-1,-1,-1,-1,-1
2014,2,62,5,3,2,2,-1,2,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,2,39,5,6,2,1,-1,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,2,87,1,3,0,0,-1,2,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1
2014,2,35,4,5,1,1,-1,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,1,50,5,5,1,1,1,2,49,2,3,8,2,-1,-1,-1,-1,-1,-1
2014,1,40,5,5,3,2,1,1,35,1,5,11,2,-1,-1,-1,-1,-1,-1
2014,2,38,4,3,3,1,1,1,40,2,2,4,2,-1,-1,-1,-1,-1,-1
2014,1,38,3,3,3,3,1,2,84,1,8,8,2,-1,-1,-1,-1,-1,-1
2014,1,59,3,3,1,1,-1,1,-1,-1,-1,21,2,-1,-1,-1,-1,-1,-1
2014,2,35,3,3,2,2,-1,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,1,64,3,2,0,0,-1,1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
2014,2,60,4,3,2,2,-1,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
2014,1,65,5,-1,8,8,-1,-1,-1,-1,-1,7,2,-1,-1,-1,-1,-1,-1
2014,2,65,2,3,1,1,-1,2,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
2014,1,71,1,1,8,8,-1,2,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
2014,2,78,0,1,8,0,-1,2,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1
2014,2,50,3,-1,8,8,1,-1,84,2,2,5,2,-1,-1,-1,-1,-1,-1
2014,2,67,1,0,0,0,-1,2,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1
2014,1,26,5,-1,5,5,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,2,42,3,3,2,1,-1,1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1
2014,2,79,1,1,8,8,-1,2,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1
2014,1,71,1,-1,0,0,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1
2014,2,41,4,5,2,1,1,2,35,2,1,5,2,-1,-1,-1,-1,-1,-1
2014,2,39,3,3,2,2,1,1,60,2,1,4,2,-1,-1,-1,-1,-1,-1
2014,2,59,1,2,0,0,-1,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,1,26,5,-1,6,3,1,-1,45,1,6,4,0,-1,-1,-1,-1,-1,-1
2014,2,22,5,-1,3,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,2,62,3,5,2,1,-1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,1,72,5,3,0,0,-1,2,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
2014,1,24,5,-1,2,2,3,-1,35,2,4,3,0,-1,-1,-1,-1,-1,-1
2014,1,28,6,-1,5,6,1,-1,28,1,-8,5,0,-1,-1,-1,-1,-1,-1
2014,2,20,5,-1,3,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,1,33,5,-1,3,2,1,-1,60,2,8,6,0,-1,-1,-1,-1,-1,-1
2014,1,35,3,4,2,2,-1,2,-1,-1,-1,5,2,-1,-1,-1,-1,-1,-1
2014,1,37,5,6,5,3,-1,1,-1,-1,-1,10,1,-1,-1,-1,-1,-1,-1
2014,1,23,5,-1,6,5,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,2,46,3,7,2,1,1,2,56,2,1,7,1,-1,-1,-1,-1,-1,-1
2014,1,34,5,5,3,3,1,2,60,2,6,9,1,-1,-1,-1,-1,-1,-1
2014,2,26,6,6,3,3,-1,2,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,1,54,5,3,2,3,1,2,40,2,9,17,2,-1,-1,-1,-1,-1,-1
2014,1,43,7,5,5,1,1,1,40,2,7,13,1,-1,-1,-1,-1,-1,-1
2014,2,28,6,-1,3,3,1,-1,45,2,7,7,0,-1,-1,-1,-1,-1,-1
2014,2,29,6,-1,4,6,1,-1,40,2,6,5,0,-1,-1,-1,-1,-1,-1
2014,2,30,7,-1,7,7,1,-1,45,2,1,8,0,-1,-1,-1,-1,-1,-1
2014,1,38,5,5,5,2,1,2,40,2,6,10,1,-1,-1,-1,-1,-1,-1
2014,2,28,6,-1,1,2,1,-1,40,1,6,8,0,-1,-1,-1,-1,-1,-1
2014,1,18,3,-1,3,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,2,59,3,7,8,1,-1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,1,19,3,-1,3,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,1,82,5,2,0,0,-1,2,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1
2014,2,44,5,6,1,1,-1,1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
2014,2,25,5,-1,3,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,1,82,3,1,8,8,-1,2,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
2014,1,46,5,5,3,2,1,1,40,1,9,8,2,-1,-1,-1,-1,-1,-1
2014,1,47,3,3,0,0,1,1,50,2,5,7,2,-1,-1,-1,-1,-1,-1
2014,1,46,3,3,3,1,-1,2,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1
2014,1,71,1,1,0,0,1,2,50,2,4,4,3,-1,-1,-1,-1,-1,-1
2014,2,52,1,-1,1,1,1,-1,72,1,1,5,1,-1,-1,-1,-1,-1,-1
2014,1,43,3,3,1,1,1,2,70,2,5,5,3,-1,-1,-1,-1,-1,-1
2014,2,57,2,-1,0,0,1,-1,60,2,4,4,2,-1,-1,-1,-1,-1,-1
2014,1,49,3,5,1,1,1,2,60,1,2,5,5,-1,-1,-1,-1,-1,-1
2014,1,65,1,-1,0,0,1,-1,55,2,4,4,2,-1,-1,-1,-1,-1,-1
2014,1,48,3,3,1,1,1,1,55,2,5,7,2,-1,-1,-1,-1,-1,-1
2014,1,58,3,3,1,0,1,2,55,2,6,7,2,-1,-1,-1,-1,-1,-1
2014,2,39,4,6,2,2,-1,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,2,41,5,5,3,2,-1,1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1
2014,1,41,5,5,3,1,1,1,50,1,9,15,2,-1,-1,-1,-1,-1,-1
2014,2,53,6,7,3,2,-1,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,1,40,5,5,5,3,1,1,40,1,8,13,3,-1,-1,-1,-1,-1,-1
2014,2,40,6,6,3,2,-1,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,1,38,5,5,5,5,1,1,40,1,5,8,2,-1,-1,-1,-1,-1,-1
2014,1,56,5,5,5,5,1,2,40,1,3,13,2,-1,-1,-1,-1,-1,-1
2014,1,32,6,-1,1,3,1,-1,50,2,1,3,0,-1,-1,-1,-1,-1,-1
2014,2,65,1,2,2,0,-1,1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1
2014,2,68,2,2,0,0,-1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,1,56,2,2,8,0,-1,1,-1,-1,-1,3,2,-1,-1,-1,-1,-1,-1
2014,2,68,1,1,0,0,-1,2,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
2014,2,26,2,3,3,2,-1,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,1,51,5,3,1,1,1,2,48,1,1,7,2,-1,-1,-1,-1,-1,-1
2014,2,52,3,5,1,1,-1,1,-1,-1,-1,5,2,-1,-1,-1,-1,-1,-1
2014,1,50,3,3,1,1,-1,1,-1,-1,-1,5,2,-1,-1,-1,-1,-1,-1
2014,1,52,3,3,2,1,1,2,40,2,-8,7,2,-1,-1,-1,-1,-1,-1
2014,2,24,5,-1,3,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,2,27,5,5,3,3,-1,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,1,34,2,-1,-8,-8,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
2014,1,30,4,-1,1,1,1,-1,60,2,3,6,0,-1,-1,-1,-1,-1,-1
2014,1,23,5,-1,4,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,2,40,5,5,3,3,-1,1,-1,-1,-1,7,0,-1,-1,-1,-1,-1,-1
2014,1,26,4,-1,5,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,2,48,3,7,1,0,-1,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,1,21,5,-1,3,5,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,1,26,5,-1,3,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,1,23,3,-1,3,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,1,27,3,-1,3,3,1,-1,56,1,2,5,0,-1,-1,-1,-1,-1,-1
2014,1,28,4,-1,3,3,-1,-1,-1,-1,-1,8,0,-1,-1,-1,-1,-1,-1
2014,2,48,3,5,5,3,2,1,40,2,6,3,2,-1,-1,-1,-1,-1,-1
2014,2,39,5,5,3,2,1,1,40,2,5,6,2,-1,-1,-1,-1,-1,-1
2014,1,50,5,3,0,0,1,1,50,2,6,11,2,-1,-1,-1,-1,-1,-1
2014,1,53,3,4,2,1,1,1,40,2,3,7,2,-1,-1,-1,-1,-1,-1
2014,1,55,3,5,2,1,-1,1,-1,-1,-1,13,2,-1,-1,-1,-1,-1,-1
2014,2,43,5,5,3,3,1,1,40,2,5,3,2,-1,-1,-1,-1,-1,-1
2014,2,49,3,5,2,1,-1,1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
2014,2,36,5,5,2,2,1,1,40,1,9,8,2,-1,-1,-1,-1,-1,-1
2014,1,54,1,3,-8,0,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,1,48,2,3,8,0,-1,1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1
2014,2,57,2,3,3,1,-1,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,1,70,3,2,0,0,-1,2,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1
2014,2,29,5,-1,3,3,1,-1,45,1,5,5,0,-1,-1,-1,-1,-1,-1
2014,1,26,5,-1,3,3,1,-1,60,2,4,6,0,-1,-1,-1,-1,-1,-1
2014,2,73,2,-1,3,0,1,-1,25,2,3,1,3,-1,-1,-1,-1,-1,-1
2014,1,53,6,5,2,1,-1,1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1
2014,2,29,5,4,4,3,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
2014,1,50,5,4,3,0,-1,1,-1,-1,-1,9,2,-1,-1,-1,-1,-1,-1
2014,2,69,1,-1,8,0,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,2,32,3,4,1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
2014,2,43,3,5,5,3,-1,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,2,44,5,-1,3,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
2014,2,30,4,5,1,1,-1,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,2,48,4,5,5,1,-1,1,-1,-1,-1,3,2,-1,-1,-1,-1,-1,-1
2014,2,19,3,-1,3,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,2,38,3,3,1,0,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
2014,2,63,3,1,1,1,-1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,1,52,3,-1,2,1,-1,-1,-1,-1,-1,7,0,-1,-1,-1,-1,-1,-1
2014,2,42,3,3,1,0,1,1,84,2,6,4,1,-1,-1,-1,-1,-1,-1
2014,1,42,3,3,1,1,-1,1,-1,-1,-1,19,2,-1,-1,-1,-1,-1,-1
2014,1,31,6,-1,1,2,1,-1,40,2,4,7,0,-1,-1,-1,-1,-1,-1
2014,1,33,4,-1,3,1,1,-1,40,1,5,6,1,-1,-1,-1,-1,-1,-1
2014,2,54,3,6,0,0,1,2,40,2,5,3,2,-1,-1,-1,-1,-1,-1
2014,2,41,3,4,4,3,-1,1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
2014,1,45,5,5,3,3,1,2,60,2,8,9,2,-1,-1,-1,-1,-1,-1
2014,1,40,5,5,2,1,1,1,50,2,1,4,1,-1,-1,-1,-1,-1,-1
2014,2,40,5,3,2,5,-1,1,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1
2014,2,31,3,-1,2,2,1,-1,60,2,1,5,0,-1,-1,-1,-1,-1,-1
2014,1,45,5,5,5,2,2,1,45,2,3,9,2,-1,-1,-1,-1,-1,-1
2014,2,32,4,3,3,3,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
2014,1,18,2,-1,3,2,1,-1,54,2,2,5,0,-1,-1,-1,-1,-1,-1
2014,2,18,2,-1,2,1,1,-1,48,2,3,7,0,-1,-1,-1,-1,-1,-1
2014,2,34,6,-1,5,3,1,-1,45,2,1,7,2,-1,-1,-1,-1,-1,-1
2014,1,59,4,3,3,2,-1,1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1
2014,1,48,3,-1,2,0,-1,-1,-1,-1,-1,21,0,-1,-1,-1,-1,-1,-1
2014,1,59,3,2,1,0,-1,1,-1,-1,-1,7,1,-1,-1,-1,-1,-1,-1
2014,1,35,5,-1,3,3,1,-1,40,2,5,8,0,-1,-1,-1,-1,-1,-1
2014,1,60,5,3,1,1,1,2,50,2,5,15,2,-1,-1,-1,-1,-1,-1
2014,1,55,5,5,1,1,1,2,40,2,4,11,2,-1,-1,-1,-1,-1,-1
2014,1,37,5,5,6,5,1,2,60,2,9,9,2,-1,-1,-1,-1,-1,-1
2014,1,38,3,4,1,0,1,1,64,1,6,9,3,-1,-1,-1,-1,-1,-1
2014,1,40,4,5,2,1,-1,1,-1,-1,-1,21,2,-1,-1,-1,-1,-1,-1
2014,2,50,5,-1,3,0,1,-1,25,2,2,2,2,-1,-1,-1,-1,-1,-1
2014,2,35,5,5,1,1,1,1,40,1,5,6,2,-1,-1,-1,-1,-1,-1
2014,2,31,5,6,5,5,1,1,60,1,5,8,1,-1,-1,-1,-1,-1,-1
2014,1,36,3,5,2,2,1,2,70,1,9,8,2,-1,-1,-1,-1,-1,-1
2014,2,54,3,3,1,0,-1,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,1,32,6,6,3,3,1,2,60,2,2,8,0,-1,-1,-1,-1,-1,-1
2014,1,50,5,4,0,1,-1,2,-1,-1,-1,11,2,-1,-1,-1,-1,-1,-1
2014,1,32,5,-1,3,3,1,-1,56,2,2,8,0,-1,-1,-1,-1,-1,-1
2014,1,22,5,-1,3,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,1,28,5,-1,3,3,1,-1,45,2,2,7,0,-1,-1,-1,-1,-1,-1
2014,1,31,5,5,3,3,1,1,50,2,6,8,0,-1,-1,-1,-1,-1,-1
2014,2,45,3,-1,-8,-8,2,-1,40,2,5,3,1,-1,-1,-1,-1,-1,-1
2014,1,32,3,-1,2,2,1,-1,52,1,2,9,0,-1,-1,-1,-1,-1,-1
2014,1,47,5,-1,0,1,1,-1,84,2,2,-1,1,-1,-1,-1,-1,-1,-1
2014,2,33,3,3,3,4,3,1,18,2,4,3,2,-1,-1,-1,-1,-1,-1
2014,2,21,5,-1,5,5,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,2,67,0,1,0,0,-1,2,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
2014,1,60,2,3,1,0,-1,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,1,52,3,3,1,1,1,1,47,2,1,5,2,-1,-1,-1,-1,-1,-1
2014,2,18,3,-1,3,4,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,1,39,4,4,3,1,1,2,52,1,9,7,0,-1,-1,-1,-1,-1,-1
2014,2,54,2,3,1,1,1,1,35,2,6,3,2,-1,-1,-1,-1,-1,-1
2014,1,44,5,4,5,5,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
2014,1,25,5,-1,5,5,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,2,39,4,3,2,3,1,1,54,2,1,5,1,-1,-1,-1,-1,-1,-1
2014,2,56,3,5,3,1,-1,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,2,47,5,5,2,1,1,1,40,2,5,9,2,-1,-1,-1,-1,-1,-1
2014,1,76,3,2,8,0,-1,2,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1
2014,2,40,3,7,0,0,-1,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,2,43,5,5,5,3,1,1,34,2,2,3,3,-1,-1,-1,-1,-1,-1
2014,1,66,3,3,1,1,3,2,40,2,3,5,2,-1,-1,-1,-1,-1,-1
2014,1,65,5,4,1,1,1,2,55,2,6,19,2,-1,-1,-1,-1,-1,-1
2014,2,44,3,5,3,2,-1,1,-1,-1,-1,7,3,-1,-1,-1,-1,-1,-1
2014,1,55,2,2,1,1,-1,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,1,52,5,5,2,2,1,2,35,2,3,7,3,-1,-1,-1,-1,-1,-1
2014,1,67,5,2,4,0,-1,2,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
2014,1,59,3,3,1,1,1,2,40,1,9,7,3,-1,-1,-1,-1,-1,-1
2014,1,22,5,-1,3,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,2,29,5,-1,3,3,1,-1,50,2,3,4,0,-1,-1,-1,-1,-1,-1
2014,2,48,3,3,1,0,-1,1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
2014,1,34,4,3,3,3,1,2,50,1,3,4,1,-1,-1,-1,-1,-1,-1
2014,2,20,5,-1,5,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,2,18,3,-1,3,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,2,68,2,-1,2,2,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
2014,2,48,6,4,8,8,1,1,68,2,1,4,2,-1,-1,-1,-1,-1,-1
2014,2,22,5,-1,3,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,1,46,3,-1,1,1,-1,-1,-1,-1,-1,3,0,-1,-1,-1,-1,-1,-1
2014,2,43,3,4,1,1,-1,1,-1,-1,-1,17,2,-1,-1,-1,-1,-1,-1
2014,2,79,0,-1,8,0,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1
2014,1,51,6,3,0,1,1,1,50,2,2,5,1,-1,-1,-1,-1,-1,-1
2014,1,23,4,-1,5,3,1,-1,60,2,5,5,0,-1,-1,-1,-1,-1,-1
2014,1,63,4,5,3,1,3,2,50,2,6,5,1,-1,-1,-1,-1,-1,-1
2014,1,40,3,-1,1,1,1,-1,50,2,2,6,0,-1,-1,-1,-1,-1,-1
2014,2,42,3,3,0,0,-1,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,1,61,3,3,3,3,2,2,56,2,5,4,2,-1,-1,-1,-1,-1,-1
2014,1,18,3,-1,3,5,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,1,45,4,3,3,3,1,1,40,1,4,4,1,-1,-1,-1,-1,-1,-1
2014,1,23,5,-1,3,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,1,27,5,-1,3,3,1,-1,40,1,4,5,0,-1,-1,-1,-1,-1,-1
2014,1,65,3,2,0,0,-1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,2,79,1,-1,0,0,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1
2014,2,41,3,3,3,3,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,2,18,3,-1,5,4,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,2,33,5,4,1,2,1,1,70,1,4,5,1,-1,-1,-1,-1,-1,-1
2014,1,19,4,-1,3,5,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,2,43,5,-1,2,0,-1,-1,-1,-1,-1,5,0,-1,-1,-1,-1,-1,-1
2014,2,37,3,-1,2,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2014,2,59,1,2,1,0,-1,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
2014,1,75,3,2,0,0,-1,2,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1
2014,1,37,5,-1,5,5,-1,-1,-1,-1,-1,9,0,-1,-1,-1,-1,-1,-1
2014,2,25,5,-1,5,3,1,-1,45,2,4,4,0,-1,-1,-1,-1,-1,-1
2014,1,72,1,0,0,0,-1,2,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
2014,1,75,3,1,8,0,-1,2,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
2014,1,80,3,1,8,0,-1,1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
2014,2,74,1,-1,0,0,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1
2014,2,90,1,-1,0,0,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1
2014,1,80,1,1,0,0,-1,2,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1
2014,1,52,3,3,2,0,1,1,48,2,3,6,2,-1,-1,-1,-1,-1,-1
2014,1,83,1,0,0,0,-1,2,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
2014,1,65,3,2,1,1,-1,1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1
2014,1,43,5,4,1,0,-1,2,-1,-1,-1,13,2,-1,-1,-1,-1,-1,-1
2014,1,25,3,-1,3,3,-1,-1,-1,-1,-1,15,0,-1,-1,-1,-1,-1,-1
2014,2,58,3,5,1,1,-1,1,-1,-1,-1,6,2,-1,-1,-1,-1,-1,-1
2014,2,42,3,3,3,2,-1,1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
2014,2,43,3,5,5,3,-1,1,-1,-1,-1,6,1,-1,-1,-1,-1,-1,-1
2014,1,38,5,-1,1,2,1,-1,120,2,3,7,0,-1,-1,-1,-1,-1,-1
